user_id,plan_name,action,action_date,previous_plan,cancel_reason
U-10771,monthly_basic,subscribe,2025-05-16,,
U-11260,monthly_basic,subscribe,2025-05-16,,
U-11583,monthly_basic,subscribe,2025-05-16,,
U-11892,monthly_basic,subscribe,2025-05-16,,
U-12281,monthly_basic,subscribe,2025-05-16,,
U-12346,monthly_basic,subscribe,2025-05-16,,
U-12653,monthly_basic,renew,2025-05-16,,
U-12657,monthly_pro,renew,2025-05-16,,
U-12664,monthly_basic,renew,2025-05-16,,
U-12666,monthly_basic,renew,2025-05-16,,
U-12676,monthly_basic,renew,2025-05-16,,
U-12682,monthly_basic,renew,2025-05-16,,
U-12699,monthly_pro,renew,2025-05-16,,
U-12702,monthly_basic,renew,2025-05-16,,
U-12706,monthly_basic,renew,2025-05-16,,
U-12711,monthly_basic,renew,2025-05-16,,
U-12715,monthly_pro,renew,2025-05-16,,
U-12720,monthly_pro,renew,2025-05-16,,
U-12723,monthly_pro,renew,2025-05-16,,
U-12725,monthly_basic,renew,2025-05-16,,
U-12734,monthly_basic,renew,2025-05-16,,
U-12735,monthly_pro,renew,2025-05-16,,
U-12741,monthly_basic,renew,2025-05-16,,
U-12743,monthly_basic,renew,2025-05-16,,
U-12752,monthly_pro,renew,2025-05-16,,
U-12757,monthly_basic,subscribe,2025-05-16,,
U-13453,monthly_basic,subscribe,2025-05-16,,
U-13732,monthly_basic,subscribe,2025-05-16,,
U-14427,monthly_basic,subscribe,2025-05-16,,
U-16495,monthly_pro,subscribe,2025-05-16,,
U-16497,monthly_basic,subscribe,2025-05-16,,
U-16499,monthly_basic,subscribe,2025-05-16,,
U-16502,monthly_basic,subscribe,2025-05-16,,
U-16503,annual_pro,subscribe,2025-05-16,,
U-16513,monthly_basic,subscribe,2025-05-16,,
U-16518,monthly_basic,subscribe,2025-05-16,,
U-16525,annual_pro,subscribe,2025-05-16,,
U-16526,monthly_pro,subscribe,2025-05-16,,
U-16529,annual_basic,subscribe,2025-05-16,,
U-16531,monthly_basic,subscribe,2025-05-16,,
U-16532,annual_basic,subscribe,2025-05-16,,
U-16533,monthly_basic,subscribe,2025-05-16,,
U-16537,monthly_pro,subscribe,2025-05-16,,
U-16538,monthly_basic,subscribe,2025-05-16,,
U-16541,monthly_basic,subscribe,2025-05-16,,
U-16542,monthly_basic,subscribe,2025-05-16,,
U-16550,monthly_pro,subscribe,2025-05-16,,
U-16555,monthly_pro,subscribe,2025-05-16,,
U-16556,annual_basic,subscribe,2025-05-16,,
U-16558,annual_basic,subscribe,2025-05-16,,
U-16560,monthly_basic,subscribe,2025-05-16,,
U-16562,annual_pro,subscribe,2025-05-16,,
U-16563,monthly_pro,subscribe,2025-05-16,,
U-16564,monthly_basic,subscribe,2025-05-16,,
U-16565,annual_pro,subscribe,2025-05-16,,
U-16567,annual_pro,subscribe,2025-05-16,,
U-16575,monthly_basic,subscribe,2025-05-16,,
U-16579,monthly_basic,subscribe,2025-05-16,,
U-16580,monthly_basic,subscribe,2025-05-16,,
U-16598,annual_basic,subscribe,2025-05-16,,
U-16601,monthly_basic,subscribe,2025-05-16,,
U-16602,monthly_pro,subscribe,2025-05-16,,
U-16606,annual_basic,subscribe,2025-05-16,,
U-16613,monthly_basic,subscribe,2025-05-16,,
U-01945,monthly_basic,subscribe,2025-05-17,,
U-02014,monthly_basic,subscribe,2025-05-17,,
U-02739,monthly_basic,subscribe,2025-05-17,,
U-03005,monthly_basic,subscribe,2025-05-17,,
U-03662,monthly_basic,subscribe,2025-05-17,,
U-03783,monthly_basic,subscribe,2025-05-17,,
U-05158,monthly_pro,renew,2025-05-17,,
U-05175,monthly_pro,renew,2025-05-17,,
U-05179,monthly_basic,renew,2025-05-17,,
U-05186,monthly_basic,renew,2025-05-17,,
U-05188,monthly_pro,renew,2025-05-17,,
U-05198,monthly_basic,renew,2025-05-17,,
U-05749,monthly_basic,subscribe,2025-05-17,,
U-06996,monthly_basic,renew,2025-05-17,,
U-07002,monthly_pro,renew,2025-05-17,,
U-07003,monthly_basic,renew,2025-05-17,,
U-07021,monthly_pro,renew,2025-05-17,,
U-07022,monthly_basic,renew,2025-05-17,,
U-07029,monthly_basic,renew,2025-05-17,,
U-07035,monthly_pro,renew,2025-05-17,,
U-07053,monthly_pro,renew,2025-05-17,,
U-07063,monthly_pro,renew,2025-05-17,,
U-07437,monthly_basic,subscribe,2025-05-17,,
U-07478,monthly_basic,subscribe,2025-05-17,,
U-07641,monthly_basic,subscribe,2025-05-17,,
U-08288,monthly_basic,subscribe,2025-05-17,,
U-09594,monthly_pro,renew,2025-05-17,,
U-09596,monthly_pro,renew,2025-05-17,,
U-09601,monthly_basic,renew,2025-05-17,,
U-09611,monthly_basic,renew,2025-05-17,,
U-09616,monthly_basic,renew,2025-05-17,,
U-09621,monthly_basic,renew,2025-05-17,,
U-09622,monthly_basic,renew,2025-05-17,,
U-09626,monthly_pro,renew,2025-05-17,,
U-09634,monthly_basic,renew,2025-05-17,,
U-09638,monthly_basic,renew,2025-05-17,,
U-09644,monthly_pro,renew,2025-05-17,,
U-09650,monthly_pro,renew,2025-05-17,,
U-09651,monthly_basic,renew,2025-05-17,,
U-09652,monthly_basic,renew,2025-05-17,,
U-09657,monthly_basic,renew,2025-05-17,,
U-09660,monthly_basic,renew,2025-05-17,,
U-09661,monthly_pro,renew,2025-05-17,,
U-09671,monthly_basic,renew,2025-05-17,,
U-09674,monthly_basic,subscribe,2025-05-17,,
U-12062,monthly_basic,subscribe,2025-05-17,,
U-12105,monthly_basic,subscribe,2025-05-17,,
U-12767,monthly_pro,renew,2025-05-17,,
U-12771,monthly_basic,renew,2025-05-17,,
U-12773,monthly_basic,renew,2025-05-17,,
U-12775,monthly_basic,renew,2025-05-17,,
U-12782,monthly_pro,renew,2025-05-17,,
U-12786,monthly_basic,renew,2025-05-17,,
U-12791,monthly_pro,renew,2025-05-17,,
U-12796,monthly_pro,renew,2025-05-17,,
U-12811,monthly_pro,renew,2025-05-17,,
U-12842,monthly_basic,renew,2025-05-17,,
U-12846,monthly_basic,renew,2025-05-17,,
U-12851,monthly_pro,renew,2025-05-17,,
U-12852,monthly_basic,renew,2025-05-17,,
U-12855,monthly_basic,renew,2025-05-17,,
U-12868,monthly_basic,renew,2025-05-17,,
U-12869,monthly_basic,renew,2025-05-17,,
U-12873,monthly_pro,renew,2025-05-17,,
U-12876,monthly_basic,renew,2025-05-17,,
U-12891,monthly_basic,renew,2025-05-17,,
U-12891,monthly_pro,upgrade,2025-05-17,monthly_basic,
U-13024,monthly_basic,subscribe,2025-05-17,,
U-13042,monthly_basic,subscribe,2025-05-17,,
U-13470,monthly_basic,subscribe,2025-05-17,,
U-13890,monthly_basic,subscribe,2025-05-17,,
U-14262,monthly_basic,subscribe,2025-05-17,,
U-14631,monthly_basic,subscribe,2025-05-17,,
U-16620,annual_basic,subscribe,2025-05-17,,
U-16623,monthly_basic,subscribe,2025-05-17,,
U-16626,monthly_basic,subscribe,2025-05-17,,
U-16628,monthly_basic,subscribe,2025-05-17,,
U-16629,monthly_pro,subscribe,2025-05-17,,
U-16633,monthly_basic,subscribe,2025-05-17,,
U-16637,monthly_basic,subscribe,2025-05-17,,
U-16644,monthly_basic,subscribe,2025-05-17,,
U-16645,monthly_pro,subscribe,2025-05-17,,
U-16646,monthly_pro,subscribe,2025-05-17,,
U-16647,monthly_pro,subscribe,2025-05-17,,
U-16648,monthly_basic,subscribe,2025-05-17,,
U-16651,monthly_pro,subscribe,2025-05-17,,
U-16653,monthly_basic,subscribe,2025-05-17,,
U-16658,annual_basic,subscribe,2025-05-17,,
U-16664,monthly_pro,subscribe,2025-05-17,,
U-16665,monthly_basic,subscribe,2025-05-17,,
U-16666,annual_basic,subscribe,2025-05-17,,
U-16667,annual_basic,subscribe,2025-05-17,,
U-16671,monthly_basic,subscribe,2025-05-17,,
U-16674,annual_basic,subscribe,2025-05-17,,
U-16677,annual_basic,subscribe,2025-05-17,,
U-16678,monthly_pro,subscribe,2025-05-17,,
U-16679,monthly_basic,subscribe,2025-05-17,,
U-16682,monthly_basic,subscribe,2025-05-17,,
U-16685,monthly_basic,subscribe,2025-05-17,,
U-16687,annual_basic,subscribe,2025-05-17,,
U-16688,annual_pro,subscribe,2025-05-17,,
U-16689,annual_basic,subscribe,2025-05-17,,
U-16690,monthly_pro,subscribe,2025-05-17,,
U-16692,monthly_basic,subscribe,2025-05-17,,
U-16694,annual_basic,subscribe,2025-05-17,,
U-16695,monthly_pro,subscribe,2025-05-17,,
U-16696,annual_basic,subscribe,2025-05-17,,
U-16709,monthly_pro,subscribe,2025-05-17,,
U-16715,monthly_pro,subscribe,2025-05-17,,
U-16716,monthly_basic,subscribe,2025-05-17,,
U-16719,monthly_pro,subscribe,2025-05-17,,
U-16730,monthly_basic,subscribe,2025-05-17,,
U-16731,annual_pro,subscribe,2025-05-17,,
U-16735,monthly_basic,subscribe,2025-05-17,,
U-16743,monthly_basic,subscribe,2025-05-17,,
U-16748,monthly_basic,subscribe,2025-05-17,,
U-16756,monthly_basic,subscribe,2025-05-17,,
U-16758,monthly_basic,subscribe,2025-05-17,,
U-16759,monthly_basic,subscribe,2025-05-17,,
U-16760,monthly_basic,subscribe,2025-05-17,,
U-16763,annual_pro,subscribe,2025-05-17,,
U-00449,monthly_basic,subscribe,2025-05-18,,
U-00527,monthly_basic,subscribe,2025-05-18,,
U-00788,monthly_basic,subscribe,2025-05-18,,
U-00842,monthly_basic,subscribe,2025-05-18,,
U-00952,monthly_basic,subscribe,2025-05-18,,
U-01144,monthly_basic,subscribe,2025-05-18,,
U-01483,monthly_basic,subscribe,2025-05-18,,
U-01775,monthly_basic,subscribe,2025-05-18,,
U-02141,monthly_basic,subscribe,2025-05-18,,
U-02775,monthly_basic,subscribe,2025-05-18,,
U-02807,monthly_basic,subscribe,2025-05-18,,
U-04131,monthly_basic,subscribe,2025-05-18,,
U-04495,monthly_basic,subscribe,2025-05-18,,
U-04500,monthly_basic,subscribe,2025-05-18,,
U-04595,monthly_basic,subscribe,2025-05-18,,
U-05214,monthly_basic,renew,2025-05-18,,
U-05234,monthly_pro,renew,2025-05-18,,
U-05244,monthly_pro,renew,2025-05-18,,
U-05246,monthly_basic,renew,2025-05-18,,
U-05255,monthly_pro,renew,2025-05-18,,
U-05261,monthly_basic,renew,2025-05-18,,
U-07069,monthly_pro,renew,2025-05-18,,
U-07074,monthly_pro,renew,2025-05-18,,
U-07079,monthly_basic,renew,2025-05-18,,
U-07080,monthly_basic,renew,2025-05-18,,
U-07081,monthly_pro,renew,2025-05-18,,
U-07090,monthly_pro,renew,2025-05-18,,
U-07092,monthly_basic,renew,2025-05-18,,
U-07095,monthly_pro,renew,2025-05-18,,
U-07099,monthly_basic,renew,2025-05-18,,
U-07106,monthly_basic,renew,2025-05-18,,
U-07107,monthly_basic,renew,2025-05-18,,
U-07110,monthly_pro,renew,2025-05-18,,
U-07116,monthly_basic,subscribe,2025-05-18,,
U-07129,monthly_pro,renew,2025-05-18,,
U-07132,monthly_pro,renew,2025-05-18,,
U-07138,monthly_basic,renew,2025-05-18,,
U-07146,monthly_basic,renew,2025-05-18,,
U-07147,monthly_basic,renew,2025-05-18,,
U-07151,monthly_basic,renew,2025-05-18,,
U-07567,monthly_basic,subscribe,2025-05-18,,
U-09693,monthly_pro,renew,2025-05-18,,
U-09705,monthly_basic,renew,2025-05-18,,
U-09706,monthly_pro,renew,2025-05-18,,
U-09707,monthly_basic,renew,2025-05-18,,
U-09712,monthly_basic,renew,2025-05-18,,
U-09727,monthly_basic,renew,2025-05-18,,
U-09744,monthly_pro,renew,2025-05-18,,
U-09756,monthly_basic,renew,2025-05-18,,
U-09761,monthly_pro,renew,2025-05-18,,
U-09762,monthly_pro,renew,2025-05-18,,
U-09765,monthly_basic,renew,2025-05-18,,
U-09767,monthly_basic,renew,2025-05-18,,
U-09769,monthly_basic,renew,2025-05-18,,
U-09781,monthly_basic,renew,2025-05-18,,
U-09789,monthly_pro,renew,2025-05-18,,
U-11083,monthly_basic,subscribe,2025-05-18,,
U-11099,monthly_basic,subscribe,2025-05-18,,
U-12111,monthly_basic,subscribe,2025-05-18,,
U-12334,monthly_basic,subscribe,2025-05-18,,
U-12432,monthly_basic,subscribe,2025-05-18,,
U-12893,monthly_basic,renew,2025-05-18,,
U-12897,monthly_pro,renew,2025-05-18,,
U-12901,monthly_pro,renew,2025-05-18,,
U-12906,monthly_basic,renew,2025-05-18,,
U-12907,monthly_pro,renew,2025-05-18,,
U-12909,monthly_pro,renew,2025-05-18,,
U-12912,monthly_pro,renew,2025-05-18,,
U-12943,monthly_pro,renew,2025-05-18,,
U-12951,monthly_pro,renew,2025-05-18,,
U-12957,monthly_basic,renew,2025-05-18,,
U-12962,monthly_pro,renew,2025-05-18,,
U-12964,monthly_basic,renew,2025-05-18,,
U-12966,monthly_pro,renew,2025-05-18,,
U-12971,monthly_basic,renew,2025-05-18,,
U-12973,monthly_basic,renew,2025-05-18,,
U-12981,monthly_basic,renew,2025-05-18,,
U-12991,monthly_basic,renew,2025-05-18,,
U-12998,monthly_pro,renew,2025-05-18,,
U-14780,monthly_basic,subscribe,2025-05-18,,
U-16765,monthly_pro,subscribe,2025-05-18,,
U-16767,monthly_pro,subscribe,2025-05-18,,
U-16777,annual_pro,subscribe,2025-05-18,,
U-16779,monthly_basic,subscribe,2025-05-18,,
U-16781,monthly_basic,subscribe,2025-05-18,,
U-16783,annual_basic,subscribe,2025-05-18,,
U-16785,annual_pro,subscribe,2025-05-18,,
U-16786,monthly_basic,subscribe,2025-05-18,,
U-16789,annual_basic,subscribe,2025-05-18,,
U-16791,annual_basic,subscribe,2025-05-18,,
U-16792,monthly_pro,subscribe,2025-05-18,,
U-16793,monthly_basic,subscribe,2025-05-18,,
U-16800,monthly_basic,subscribe,2025-05-18,,
U-16806,monthly_basic,subscribe,2025-05-18,,
U-16811,annual_pro,subscribe,2025-05-18,,
U-16813,annual_basic,subscribe,2025-05-18,,
U-16819,monthly_basic,subscribe,2025-05-18,,
U-16820,monthly_basic,subscribe,2025-05-18,,
U-16823,annual_basic,subscribe,2025-05-18,,
U-16827,annual_basic,subscribe,2025-05-18,,
U-16828,monthly_basic,subscribe,2025-05-18,,
U-16830,annual_basic,subscribe,2025-05-18,,
U-16833,annual_basic,subscribe,2025-05-18,,
U-16838,monthly_basic,subscribe,2025-05-18,,
U-16840,annual_basic,subscribe,2025-05-18,,
U-16842,annual_basic,subscribe,2025-05-18,,
U-16844,monthly_basic,subscribe,2025-05-18,,
U-16852,annual_basic,subscribe,2025-05-18,,
U-16858,monthly_pro,subscribe,2025-05-18,,
U-16862,monthly_pro,subscribe,2025-05-18,,
U-16865,monthly_basic,subscribe,2025-05-18,,
U-16866,monthly_basic,subscribe,2025-05-18,,
U-16878,monthly_basic,subscribe,2025-05-18,,
U-16879,annual_basic,subscribe,2025-05-18,,
U-03643,monthly_basic,subscribe,2025-05-19,,
U-04079,monthly_basic,subscribe,2025-05-19,,
U-05269,monthly_basic,renew,2025-05-19,,
U-05272,monthly_basic,renew,2025-05-19,,
U-05279,monthly_pro,renew,2025-05-19,,
U-05280,monthly_pro,renew,2025-05-19,,
U-05283,monthly_basic,renew,2025-05-19,,
U-05289,monthly_pro,renew,2025-05-19,,
U-05293,monthly_pro,renew,2025-05-19,,
U-05316,monthly_basic,cancel,2025-05-19,monthly_basic,other
U-05318,monthly_basic,renew,2025-05-19,,
U-06281,monthly_basic,subscribe,2025-05-19,,
U-07155,monthly_pro,renew,2025-05-19,,
U-07158,monthly_basic,renew,2025-05-19,,
U-07159,monthly_basic,renew,2025-05-19,,
U-07182,monthly_basic,renew,2025-05-19,,
U-07183,monthly_basic,renew,2025-05-19,,
U-07186,monthly_pro,renew,2025-05-19,,
U-07192,monthly_pro,renew,2025-05-19,,
U-07203,monthly_pro,renew,2025-05-19,,
U-07205,monthly_basic,renew,2025-05-19,,
U-07208,monthly_basic,renew,2025-05-19,,
U-07208,monthly_pro,upgrade,2025-05-19,monthly_basic,
U-07484,monthly_basic,subscribe,2025-05-19,,
U-08439,monthly_basic,subscribe,2025-05-19,,
U-09569,monthly_basic,subscribe,2025-05-19,,
U-09629,monthly_basic,subscribe,2025-05-19,,
U-09819,monthly_basic,renew,2025-05-19,,
U-09821,monthly_pro,renew,2025-05-19,,
U-09826,monthly_basic,renew,2025-05-19,,
U-09829,monthly_pro,renew,2025-05-19,,
U-09830,monthly_basic,renew,2025-05-19,,
U-09830,monthly_pro,upgrade,2025-05-19,monthly_basic,
U-09832,monthly_basic,renew,2025-05-19,,
U-09834,monthly_basic,renew,2025-05-19,,
U-09838,monthly_basic,renew,2025-05-19,,
U-09852,monthly_pro,renew,2025-05-19,,
U-09853,monthly_pro,renew,2025-05-19,,
U-09858,monthly_pro,renew,2025-05-19,,
U-09862,monthly_basic,renew,2025-05-19,,
U-09880,monthly_basic,subscribe,2025-05-19,,
U-12109,monthly_basic,subscribe,2025-05-19,,
U-12202,monthly_basic,subscribe,2025-05-19,,
U-12356,monthly_basic,subscribe,2025-05-19,,
U-12473,monthly_basic,subscribe,2025-05-19,,
U-12772,monthly_basic,subscribe,2025-05-19,,
U-13035,monthly_basic,renew,2025-05-19,,
U-13044,monthly_pro,renew,2025-05-19,,
U-13052,monthly_pro,renew,2025-05-19,,
U-13055,monthly_basic,renew,2025-05-19,,
U-13070,monthly_pro,renew,2025-05-19,,
U-13081,monthly_basic,renew,2025-05-19,,
U-13084,monthly_basic,cancel,2025-05-19,monthly_basic,found_alternative
U-13089,monthly_basic,renew,2025-05-19,,
U-13100,monthly_pro,renew,2025-05-19,,
U-13102,monthly_pro,renew,2025-05-19,,
U-13103,monthly_basic,renew,2025-05-19,,
U-13104,monthly_basic,renew,2025-05-19,,
U-13111,monthly_pro,renew,2025-05-19,,
U-13942,monthly_basic,subscribe,2025-05-19,,
U-15084,monthly_basic,subscribe,2025-05-19,,
U-16886,monthly_pro,subscribe,2025-05-19,,
U-16887,monthly_pro,subscribe,2025-05-19,,
U-16888,monthly_basic,subscribe,2025-05-19,,
U-16894,monthly_basic,subscribe,2025-05-19,,
U-16901,monthly_basic,subscribe,2025-05-19,,
U-16908,annual_pro,subscribe,2025-05-19,,
U-16909,monthly_pro,subscribe,2025-05-19,,
U-16910,annual_pro,subscribe,2025-05-19,,
U-16911,monthly_basic,subscribe,2025-05-19,,
U-16913,monthly_basic,subscribe,2025-05-19,,
U-16917,monthly_pro,subscribe,2025-05-19,,
U-16918,annual_basic,subscribe,2025-05-19,,
U-16919,annual_basic,subscribe,2025-05-19,,
U-16921,monthly_basic,subscribe,2025-05-19,,
U-16931,annual_pro,subscribe,2025-05-19,,
U-16938,annual_basic,subscribe,2025-05-19,,
U-16947,monthly_pro,subscribe,2025-05-19,,
U-16949,monthly_basic,subscribe,2025-05-19,,
U-16953,monthly_basic,subscribe,2025-05-19,,
U-16954,monthly_basic,subscribe,2025-05-19,,
U-16963,monthly_basic,subscribe,2025-05-19,,
U-16964,monthly_basic,subscribe,2025-05-19,,
U-16972,annual_basic,subscribe,2025-05-19,,
U-16975,monthly_basic,subscribe,2025-05-19,,
U-16976,annual_basic,subscribe,2025-05-19,,
U-16979,annual_pro,subscribe,2025-05-19,,
U-16980,monthly_pro,subscribe,2025-05-19,,
U-16982,monthly_pro,subscribe,2025-05-19,,
U-16986,annual_pro,subscribe,2025-05-19,,
U-16991,monthly_basic,subscribe,2025-05-19,,
U-16993,annual_basic,subscribe,2025-05-19,,
U-17000,monthly_pro,subscribe,2025-05-19,,
U-17001,monthly_pro,subscribe,2025-05-19,,
U-17004,annual_pro,subscribe,2025-05-19,,
U-17006,monthly_basic,subscribe,2025-05-19,,
U-00486,monthly_basic,subscribe,2025-05-20,,
U-00516,monthly_basic,subscribe,2025-05-20,,
U-01511,monthly_basic,subscribe,2025-05-20,,
U-02115,monthly_basic,subscribe,2025-05-20,,
U-05085,monthly_basic,subscribe,2025-05-20,,
U-05320,monthly_basic,renew,2025-05-20,,
U-05332,monthly_basic,renew,2025-05-20,,
U-05339,monthly_basic,renew,2025-05-20,,
U-05341,monthly_pro,renew,2025-05-20,,
U-05342,monthly_pro,renew,2025-05-20,,
U-05346,monthly_basic,renew,2025-05-20,,
U-05347,monthly_basic,cancel,2025-05-20,monthly_basic,too_expensive
U-05355,monthly_basic,renew,2025-05-20,,
U-05368,monthly_basic,renew,2025-05-20,,
U-05369,monthly_basic,renew,2025-05-20,,
U-05370,monthly_pro,renew,2025-05-20,,
U-05371,monthly_pro,renew,2025-05-20,,
U-06332,monthly_basic,subscribe,2025-05-20,,
U-07058,monthly_basic,subscribe,2025-05-20,,
U-07224,monthly_basic,renew,2025-05-20,,
U-07230,monthly_basic,renew,2025-05-20,,
U-07239,monthly_pro,renew,2025-05-20,,
U-07254,monthly_pro,renew,2025-05-20,,
U-07263,monthly_basic,renew,2025-05-20,,
U-07264,monthly_pro,renew,2025-05-20,,
U-07266,monthly_basic,renew,2025-05-20,,
U-07280,monthly_basic,renew,2025-05-20,,
U-08209,monthly_basic,subscribe,2025-05-20,,
U-09186,monthly_basic,subscribe,2025-05-20,,
U-09869,monthly_pro,renew,2025-05-20,,
U-09875,monthly_basic,renew,2025-05-20,,
U-09876,monthly_pro,renew,2025-05-20,,
U-09877,monthly_basic,renew,2025-05-20,,
U-09884,monthly_pro,renew,2025-05-20,,
U-09889,monthly_pro,renew,2025-05-20,,
U-09896,monthly_basic,renew,2025-05-20,,
U-09901,monthly_basic,renew,2025-05-20,,
U-09907,monthly_pro,renew,2025-05-20,,
U-09922,monthly_basic,renew,2025-05-20,,
U-09923,monthly_pro,renew,2025-05-20,,
U-09924,monthly_basic,renew,2025-05-20,,
U-09938,monthly_basic,cancel,2025-05-20,monthly_basic,too_expensive
U-09940,monthly_basic,renew,2025-05-20,,
U-09941,monthly_basic,renew,2025-05-20,,
U-09950,monthly_basic,renew,2025-05-20,,
U-09956,monthly_basic,renew,2025-05-20,,
U-10521,monthly_basic,subscribe,2025-05-20,,
U-10553,monthly_basic,subscribe,2025-05-20,,
U-11327,monthly_basic,subscribe,2025-05-20,,
U-12083,monthly_basic,subscribe,2025-05-20,,
U-12976,monthly_basic,subscribe,2025-05-20,,
U-13122,monthly_basic,renew,2025-05-20,,
U-13122,monthly_pro,upgrade,2025-05-20,monthly_basic,
U-13125,monthly_pro,renew,2025-05-20,,
U-13129,monthly_basic,renew,2025-05-20,,
U-13142,monthly_pro,renew,2025-05-20,,
U-13143,monthly_pro,renew,2025-05-20,,
U-13164,monthly_basic,renew,2025-05-20,,
U-13164,monthly_pro,upgrade,2025-05-20,monthly_basic,
U-13165,monthly_basic,renew,2025-05-20,,
U-13166,monthly_basic,renew,2025-05-20,,
U-13177,monthly_basic,renew,2025-05-20,,
U-13184,monthly_pro,renew,2025-05-20,,
U-13185,monthly_basic,renew,2025-05-20,,
U-13188,monthly_basic,renew,2025-05-20,,
U-13188,monthly_pro,upgrade,2025-05-20,monthly_basic,
U-13193,monthly_pro,renew,2025-05-20,,
U-13196,monthly_basic,renew,2025-05-20,,
U-13201,monthly_basic,renew,2025-05-20,,
U-13208,monthly_basic,renew,2025-05-20,,
U-13213,monthly_basic,renew,2025-05-20,,
U-13213,monthly_pro,upgrade,2025-05-20,monthly_basic,
U-15026,monthly_basic,subscribe,2025-05-20,,
U-17010,annual_basic,subscribe,2025-05-20,,
U-17013,annual_pro,subscribe,2025-05-20,,
U-17014,annual_basic,subscribe,2025-05-20,,
U-17016,annual_basic,subscribe,2025-05-20,,
U-17018,monthly_basic,subscribe,2025-05-20,,
U-17023,monthly_pro,subscribe,2025-05-20,,
U-17027,monthly_pro,subscribe,2025-05-20,,
U-17030,monthly_basic,subscribe,2025-05-20,,
U-17031,monthly_basic,subscribe,2025-05-20,,
U-17033,monthly_basic,subscribe,2025-05-20,,
U-17034,annual_basic,subscribe,2025-05-20,,
U-17036,monthly_pro,subscribe,2025-05-20,,
U-17039,annual_basic,subscribe,2025-05-20,,
U-17040,annual_basic,subscribe,2025-05-20,,
U-17041,annual_basic,subscribe,2025-05-20,,
U-17042,monthly_pro,subscribe,2025-05-20,,
U-17043,monthly_pro,subscribe,2025-05-20,,
U-17054,annual_basic,subscribe,2025-05-20,,
U-17056,annual_basic,subscribe,2025-05-20,,
U-17062,monthly_pro,subscribe,2025-05-20,,
U-17066,annual_pro,subscribe,2025-05-20,,
U-17069,monthly_basic,subscribe,2025-05-20,,
U-17070,annual_pro,subscribe,2025-05-20,,
U-17072,annual_basic,subscribe,2025-05-20,,
U-17076,annual_pro,subscribe,2025-05-20,,
U-17077,monthly_basic,subscribe,2025-05-20,,
U-17079,monthly_basic,subscribe,2025-05-20,,
U-17080,monthly_pro,subscribe,2025-05-20,,
U-17081,monthly_pro,subscribe,2025-05-20,,
U-17084,annual_basic,subscribe,2025-05-20,,
U-17088,annual_pro,subscribe,2025-05-20,,
U-17089,annual_basic,subscribe,2025-05-20,,
U-17090,monthly_basic,subscribe,2025-05-20,,
U-17092,monthly_pro,subscribe,2025-05-20,,
U-17096,annual_basic,subscribe,2025-05-20,,
U-17101,annual_basic,subscribe,2025-05-20,,
U-17107,monthly_pro,subscribe,2025-05-20,,
U-17110,annual_basic,subscribe,2025-05-20,,
U-17119,monthly_basic,subscribe,2025-05-20,,
U-17122,annual_basic,subscribe,2025-05-20,,
U-17128,monthly_pro,subscribe,2025-05-20,,
U-17131,annual_basic,subscribe,2025-05-20,,
U-17133,monthly_basic,subscribe,2025-05-20,,
U-17135,annual_pro,subscribe,2025-05-20,,
U-17136,monthly_basic,subscribe,2025-05-20,,
U-17142,annual_basic,subscribe,2025-05-20,,
U-17148,annual_pro,subscribe,2025-05-20,,
U-17150,annual_basic,subscribe,2025-05-20,,
U-17152,annual_basic,subscribe,2025-05-20,,
U-17155,monthly_basic,subscribe,2025-05-20,,
U-00205,monthly_basic,subscribe,2025-05-21,,
U-00243,monthly_basic,subscribe,2025-05-21,,
U-00244,monthly_basic,subscribe,2025-05-21,,
U-00343,monthly_basic,subscribe,2025-05-21,,
U-00662,monthly_basic,subscribe,2025-05-21,,
U-01010,monthly_basic,subscribe,2025-05-21,,
U-02848,monthly_basic,subscribe,2025-05-21,,
U-02946,monthly_basic,subscribe,2025-05-21,,
U-05382,monthly_pro,renew,2025-05-21,,
U-05388,monthly_pro,renew,2025-05-21,,
U-05394,monthly_basic,renew,2025-05-21,,
U-05395,monthly_basic,renew,2025-05-21,,
U-05402,monthly_basic,renew,2025-05-21,,
U-05403,monthly_pro,renew,2025-05-21,,
U-05413,monthly_pro,renew,2025-05-21,,
U-05419,monthly_basic,renew,2025-05-21,,
U-05426,monthly_pro,renew,2025-05-21,,
U-05427,monthly_pro,renew,2025-05-21,,
U-05428,monthly_basic,renew,2025-05-21,,
U-05430,monthly_basic,renew,2025-05-21,,
U-05735,monthly_basic,subscribe,2025-05-21,,
U-06098,monthly_basic,subscribe,2025-05-21,,
U-06985,monthly_basic,subscribe,2025-05-21,,
U-07297,monthly_basic,subscribe,2025-05-21,,
U-07308,monthly_pro,renew,2025-05-21,,
U-07315,monthly_pro,renew,2025-05-21,,
U-07322,monthly_pro,renew,2025-05-21,,
U-07326,monthly_pro,renew,2025-05-21,,
U-07338,monthly_basic,renew,2025-05-21,,
U-07338,monthly_pro,upgrade,2025-05-21,monthly_basic,
U-07347,monthly_pro,renew,2025-05-21,,
U-07352,monthly_pro,renew,2025-05-21,,
U-07362,monthly_pro,renew,2025-05-21,,
U-07365,monthly_basic,renew,2025-05-21,,
U-07367,monthly_basic,renew,2025-05-21,,
U-07720,monthly_basic,subscribe,2025-05-21,,
U-07956,monthly_basic,subscribe,2025-05-21,,
