user_id,signup_date,acquisition_source,device_type,campaign_id,signup_method,gender,age_group,job_category,state,current_plan,plan_start_date,is_activated,activation_date,churn_date,cancel_reason,total_sessions,total_lessons_completed,last_active_date
U-14813,2025-04-26,content_marketing,web,CMP-007,email,other,30-34,design,free_active,,,True,2025-04-28,,,3,0,2025-05-20
U-14814,2025-04-26,organic,android,,kakao,female,25-29,design,active,monthly_pro,2025-05-04,True,2025-04-29,,,11,1,2025-05-22
U-14815,2025-04-26,google_ads,ios,CMP-003,email,female,25-29,office_admin,resurrected,monthly_basic,2025-05-22,False,,2025-05-04,trial_expired,2,0,2025-05-22
U-14816,2025-04-26,referral,web,CMP-009,google,female,35-39,student,active,monthly_basic,2025-05-04,True,2025-04-26,,,17,12,2025-05-25
U-14817,2025-04-26,organic,web,,email,female,20-24,office_admin,active,monthly_pro,2025-05-04,True,2025-04-26,,,15,10,2025-05-22
U-14818,2025-04-26,referral,ios,CMP-009,email,female,30-34,student,active,monthly_pro,2025-05-04,True,2025-04-26,,,21,7,2025-05-25
U-14819,2025-04-26,google_ads,web,CMP-002,google,female,25-29,student,active,monthly_basic,2025-05-04,True,2025-04-30,,,6,0,2025-05-22
U-14820,2025-04-26,instagram_influencer,web,CMP-012,email,female,25-29,developer,active,monthly_basic,2025-05-04,True,2025-04-26,,,7,2,2025-05-23
U-14821,2025-04-26,referral,web,CMP-009,google,female,40+,office_admin,free_active,,,True,2025-04-27,,,9,5,2025-05-15
U-14822,2025-04-26,organic,web,,google,female,25-29,design,active,monthly_pro,2025-05-04,True,2025-04-26,,,6,5,2025-05-24
U-14823,2025-04-26,organic,ios,,email,female,35-39,student,free_active,,,True,2025-04-28,,,7,1,2025-05-14
U-14824,2025-04-26,meta_ads,android,CMP-005,google,female,25-29,sales,churned,,,True,2025-04-29,2025-05-04,trial_expired,4,0,2025-05-01
U-14825,2025-04-26,youtube,web,CMP-011,email,female,25-29,marketing,free_active,,,True,2025-04-26,,,7,4,2025-05-02
U-14826,2025-04-26,meta_ads,ios,CMP-006,email,male,30-34,sales,churned,,,True,2025-04-26,2025-05-04,trial_expired,5,0,2025-05-02
U-14827,2025-04-26,google_ads,web,CMP-001,kakao,male,25-29,other,churned,,,True,2025-04-27,2025-05-04,trial_expired,3,1,2025-04-28
U-14828,2025-04-26,youtube,android,CMP-011,kakao,female,25-29,office_admin,churned,,,True,2025-04-30,2025-05-04,trial_expired,5,0,2025-05-03
U-14829,2025-04-26,youtube,web,CMP-011,email,male,30-34,sales,active,monthly_basic,2025-05-04,True,2025-04-27,,,13,5,2025-05-23
U-14830,2025-04-26,meta_ads,web,CMP-006,naver,female,30-34,marketing,churned,,,False,,2025-05-04,trial_expired,3,0,2025-04-28
U-14831,2025-04-26,meta_ads,web,CMP-006,google,female,25-29,marketing,churned,,,False,,2025-05-04,trial_expired,5,0,2025-05-02
U-14832,2025-04-26,youtube,ios,CMP-011,google,female,30-34,student,churned,,,True,2025-04-26,2025-05-04,trial_expired,1,1,2025-04-26
U-14833,2025-04-26,organic,web,,kakao,female,25-29,developer,free_active,,,True,2025-04-26,,,5,3,2025-05-06
U-14834,2025-04-26,organic,ios,,kakao,male,25-29,developer,free_active,,,True,2025-04-27,,,5,1,2025-05-25
U-14835,2025-04-26,youtube,web,CMP-011,kakao,male,20-24,marketing,active,annual_basic,2025-05-04,True,2025-04-26,,,15,8,2025-05-20
U-14836,2025-04-26,instagram_influencer,ios,CMP-012,kakao,other,20-24,sales,churned,,,True,2025-04-28,2025-05-04,trial_expired,4,1,2025-05-02
U-14837,2025-04-26,google_ads,web,CMP-001,kakao,female,35-39,other,free_active,,,True,2025-04-26,,,6,0,2025-05-12
U-14838,2025-04-26,google_ads,web,CMP-002,kakao,female,20-24,marketing,active,monthly_basic,2025-05-04,True,2025-04-27,,,7,0,2025-04-30
U-14839,2025-04-26,organic,android,,google,female,35-39,sales,churned,,,False,,2025-05-04,trial_expired,1,0,2025-04-26
U-14840,2025-04-26,content_marketing,web,CMP-008,naver,male,25-29,marketing,active,monthly_pro,2025-05-04,True,2025-04-26,,,18,8,2025-05-25
U-14841,2025-04-26,instagram_influencer,web,CMP-013,email,female,30-34,design,active,monthly_pro,2025-05-04,True,2025-04-30,,,10,2,2025-05-22
U-14842,2025-04-26,google_ads,web,CMP-002,naver,female,20-24,developer,churned,,,True,2025-04-26,2025-05-04,trial_expired,3,2,2025-04-29
U-14843,2025-04-26,google_ads,web,CMP-001,email,female,25-29,design,churned,,,False,,2025-05-04,trial_expired,2,0,2025-04-28
U-14844,2025-04-26,google_ads,ios,CMP-003,google,female,25-29,developer,churned,,,True,2025-04-26,2025-05-04,trial_expired,4,1,2025-04-29
U-14845,2025-04-26,instagram_influencer,web,CMP-013,email,female,35-39,office_admin,churned,,,False,,2025-05-04,trial_expired,1,0,2025-04-26
U-14846,2025-04-26,meta_ads,web,CMP-006,google,female,25-29,hr,churned,,,True,2025-04-27,2025-05-04,trial_expired,2,1,2025-04-27
U-14847,2025-04-26,content_marketing,ios,CMP-007,kakao,male,30-34,sales,active,monthly_pro,2025-05-04,True,2025-04-26,,,8,1,2025-05-23
U-14848,2025-04-26,youtube,web,CMP-010,kakao,female,25-29,finance,churned,,,False,,2025-05-04,trial_expired,3,0,2025-05-02
U-14849,2025-04-26,youtube,android,CMP-010,naver,female,30-34,marketing,churned,,,True,2025-04-26,2025-05-04,trial_expired,3,0,2025-04-30
U-14850,2025-04-26,meta_ads,web,CMP-006,google,female,35-39,student,active,annual_pro,2025-05-04,True,2025-04-26,,,5,1,2025-05-09
U-14851,2025-04-26,youtube,ios,CMP-011,google,male,30-34,marketing,free_active,,,True,2025-04-26,,,4,1,2025-05-12
U-14852,2025-04-26,content_marketing,android,CMP-007,kakao,male,30-34,office_admin,churned,,,True,2025-04-26,2025-05-04,trial_expired,4,1,2025-04-30
U-14853,2025-04-26,referral,web,CMP-009,email,female,25-29,marketing,active,annual_basic,2025-05-04,True,2025-04-28,,,18,8,2025-05-25
U-14854,2025-04-26,referral,ios,CMP-009,kakao,male,30-34,design,free_active,,,True,2025-05-02,,,5,1,2025-05-08
U-14855,2025-04-26,youtube,android,CMP-011,kakao,male,40+,finance,active,monthly_basic,2025-05-04,True,2025-04-28,,,7,1,2025-05-19
U-14856,2025-04-26,organic,ios,,kakao,female,30-34,design,active,annual_basic,2025-05-04,True,2025-04-27,,,10,2,2025-05-19
U-14857,2025-04-26,meta_ads,ios,CMP-006,kakao,female,30-34,student,active,monthly_pro,2025-05-04,True,2025-04-26,,,6,1,2025-05-14
U-14858,2025-04-26,youtube,web,CMP-011,kakao,female,30-34,office_admin,active,annual_basic,2025-05-04,True,2025-04-30,,,8,4,2025-05-17
U-14859,2025-04-26,google_ads,web,CMP-001,google,male,35-39,developer,active,monthly_basic,2025-05-04,True,2025-04-28,,,9,3,2025-05-24
U-14860,2025-04-26,google_ads,web,CMP-002,google,female,25-29,office_admin,active,annual_basic,2025-05-04,True,2025-04-26,,,6,1,2025-05-06
U-14861,2025-04-26,google_ads,ios,CMP-003,google,male,30-34,developer,churned,,,False,,2025-05-04,trial_expired,3,0,2025-04-28
U-14862,2025-04-26,content_marketing,android,CMP-007,email,female,30-34,developer,churned,,,False,,2025-05-04,trial_expired,5,0,2025-05-03
U-14863,2025-04-26,content_marketing,android,CMP-008,email,male,40+,marketing,free_active,,,True,2025-04-26,,,6,0,2025-05-21
U-14864,2025-04-26,meta_ads,ios,CMP-004,google,male,35-39,office_admin,churned,,,True,2025-04-26,2025-05-04,trial_expired,3,1,2025-04-26
U-14865,2025-04-26,content_marketing,ios,CMP-008,email,female,20-24,office_admin,active,monthly_pro,2025-05-04,True,2025-04-26,,,9,1,2025-05-22
U-14866,2025-04-26,meta_ads,ios,CMP-005,kakao,male,30-34,student,churned,,,False,,2025-05-04,trial_expired,2,0,2025-04-27
U-14867,2025-04-26,organic,android,,kakao,male,35-39,student,churned,,,False,,2025-05-04,trial_expired,2,0,2025-04-26
U-14868,2025-04-26,content_marketing,web,CMP-007,kakao,female,40+,student,active,annual_basic,2025-05-04,True,2025-04-29,,,8,4,2025-05-21
U-14869,2025-04-26,google_ads,web,CMP-003,google,female,35-39,office_admin,churned,,,True,2025-04-26,2025-05-04,trial_expired,5,1,2025-05-03
U-14870,2025-04-26,google_ads,ios,CMP-001,kakao,female,30-34,finance,active,annual_pro,2025-05-04,True,2025-05-01,,,10,1,2025-05-18
U-14871,2025-04-26,google_ads,android,CMP-003,email,male,25-29,design,churned,,,True,2025-04-26,2025-05-04,trial_expired,3,1,2025-05-02
U-14872,2025-04-26,youtube,ios,CMP-011,kakao,male,35-39,design,churned,,,False,,2025-05-04,trial_expired,1,0,2025-04-26
U-14873,2025-04-26,youtube,android,CMP-011,naver,female,20-24,finance,free_active,,,True,2025-04-26,,,4,1,2025-04-29
U-14874,2025-04-26,instagram_influencer,android,CMP-012,google,male,30-34,finance,churned,,,False,,2025-05-04,trial_expired,4,0,2025-05-03
U-14875,2025-04-26,content_marketing,ios,CMP-007,naver,male,25-29,marketing,churned,,,True,2025-04-26,2025-05-04,trial_expired,6,0,2025-04-28
U-14876,2025-04-26,google_ads,android,CMP-003,naver,female,25-29,office_admin,free_active,,,True,2025-04-26,,,10,1,2025-05-20
U-14877,2025-04-26,google_ads,web,CMP-001,kakao,female,35-39,design,churned,,,True,2025-04-26,2025-05-04,trial_expired,1,1,2025-04-26
U-14878,2025-04-26,organic,web,,google,female,25-29,design,churned,,,False,,2025-05-04,trial_expired,2,0,2025-05-02
U-14879,2025-04-26,youtube,web,CMP-011,email,male,25-29,student,free_active,,,True,2025-04-28,,,10,3,2025-05-13
U-14880,2025-04-26,youtube,web,CMP-011,kakao,female,25-29,marketing,churned,,,True,2025-04-26,2025-05-04,trial_expired,3,2,2025-05-02
U-14881,2025-04-26,google_ads,web,CMP-001,google,female,25-29,student,free_active,,,True,2025-04-28,,,6,0,2025-05-15
U-14882,2025-04-26,organic,web,,kakao,female,30-34,office_admin,churned,,,True,2025-04-26,2025-05-04,trial_expired,4,1,2025-05-02
U-14883,2025-04-26,google_ads,web,CMP-002,google,female,35-39,other,churned,,,True,2025-04-27,2025-05-04,trial_expired,4,1,2025-05-01
U-14884,2025-04-26,youtube,web,CMP-011,google,female,35-39,design,free_active,,,True,2025-05-02,,,5,1,2025-05-18
U-14885,2025-04-26,google_ads,android,CMP-001,google,male,25-29,marketing,churned,,,False,,2025-05-04,trial_expired,3,0,2025-05-01
U-14886,2025-04-26,content_marketing,android,CMP-007,email,male,25-29,developer,active,monthly_pro,2025-05-04,True,2025-04-26,,,16,0,2025-05-23
U-14887,2025-04-26,google_ads,web,CMP-002,naver,female,25-29,marketing,churned,,,True,2025-04-27,2025-05-04,trial_expired,4,2,2025-05-03
U-14888,2025-04-26,content_marketing,android,CMP-008,email,female,35-39,design,churned,,,True,2025-04-26,2025-05-04,trial_expired,3,1,2025-04-29
U-14889,2025-04-26,youtube,web,CMP-010,naver,female,35-39,marketing,free_active,,,True,2025-04-28,,,7,3,2025-05-14
U-14890,2025-04-26,content_marketing,web,CMP-008,kakao,female,30-34,student,active,monthly_pro,2025-05-04,True,2025-04-26,,,13,5,2025-05-23
U-14891,2025-04-26,youtube,web,CMP-011,kakao,male,20-24,student,churned,,,True,2025-04-26,2025-05-04,trial_expired,4,1,2025-04-29
U-14892,2025-04-26,google_ads,web,CMP-002,kakao,female,35-39,other,churned,,,False,,2025-05-04,trial_expired,2,0,2025-05-01
U-14893,2025-04-26,content_marketing,web,CMP-007,kakao,male,20-24,finance,churned,,,False,,2025-05-04,trial_expired,2,0,2025-04-26
U-14894,2025-04-26,instagram_influencer,ios,CMP-012,email,other,30-34,sales,churned,,,True,2025-04-26,2025-05-04,trial_expired,5,0,2025-05-01
U-14895,2025-04-26,organic,android,,google,female,25-29,student,active,annual_pro,2025-05-04,True,2025-04-26,,,8,4,2025-05-16
U-14896,2025-04-26,referral,web,CMP-009,kakao,male,20-24,sales,churned,,,True,2025-04-26,2025-05-04,trial_expired,6,3,2025-05-02
U-14897,2025-04-26,google_ads,android,CMP-002,kakao,female,25-29,student,active,monthly_pro,2025-05-04,True,2025-04-26,,,3,1,2025-04-29
U-14898,2025-04-26,youtube,web,CMP-011,kakao,female,20-24,student,free_active,,,True,2025-05-02,,,4,2,2025-05-07
U-14899,2025-04-26,instagram_influencer,web,CMP-013,naver,male,25-29,student,free_active,,,True,2025-04-29,,,4,3,2025-05-06
U-14900,2025-04-26,google_ads,web,CMP-002,email,male,30-34,sales,churned,,,False,,2025-05-04,trial_expired,1,0,2025-04-26
U-14901,2025-04-26,instagram_influencer,ios,CMP-013,kakao,female,35-39,finance,churned,,,True,2025-04-26,2025-05-04,trial_expired,3,0,2025-04-29
U-14902,2025-04-26,instagram_influencer,web,CMP-012,email,male,25-29,design,churned,,,False,,2025-05-04,trial_expired,2,0,2025-04-28
U-14903,2025-04-26,organic,web,,google,female,20-24,marketing,churned,,,True,2025-04-28,2025-05-04,trial_expired,4,2,2025-04-29
U-14904,2025-04-26,instagram_influencer,ios,CMP-013,google,female,30-34,other,churned,,,False,,2025-05-04,trial_expired,3,0,2025-05-01
U-14905,2025-04-26,google_ads,ios,CMP-002,kakao,female,35-39,developer,active,annual_pro,2025-05-04,True,2025-04-26,,,9,1,2025-05-21
U-14906,2025-04-26,youtube,web,CMP-011,kakao,female,35-39,design,active,annual_pro,2025-05-04,True,2025-04-28,,,15,5,2025-05-23
U-14907,2025-04-26,instagram_influencer,android,CMP-013,kakao,female,35-39,design,free_active,,,True,2025-05-01,,,12,0,2025-05-24
U-14908,2025-04-26,content_marketing,web,CMP-007,kakao,female,20-24,student,free_active,,,True,2025-04-26,,,4,1,2025-05-05
U-14909,2025-04-26,content_marketing,android,CMP-007,naver,female,30-34,office_admin,churned,,,True,2025-04-26,2025-05-04,trial_expired,6,1,2025-05-03
U-14910,2025-04-26,referral,android,CMP-009,email,female,25-29,office_admin,churned,,,True,2025-04-29,2025-05-04,trial_expired,2,1,2025-04-29
U-14911,2025-04-26,youtube,web,CMP-011,naver,female,25-29,design,churned,,,False,,2025-05-04,trial_expired,1,0,2025-04-26
U-14912,2025-04-26,google_ads,web,CMP-003,naver,female,20-24,design,churned,,,True,2025-04-26,2025-05-04,trial_expired,5,2,2025-05-01
U-14913,2025-04-26,meta_ads,web,CMP-004,google,female,30-34,student,churned,,,True,2025-04-26,2025-05-04,trial_expired,2,0,2025-05-01
U-14914,2025-04-26,youtube,android,CMP-010,email,male,20-24,student,free_active,,,True,2025-04-29,,,4,1,2025-05-13
U-14915,2025-04-26,meta_ads,ios,CMP-006,kakao,female,25-29,sales,churned,,,False,,2025-05-04,trial_expired,2,0,2025-04-28
U-14916,2025-04-26,meta_ads,web,CMP-004,google,male,25-29,design,active,monthly_basic,2025-05-04,True,2025-04-26,,,12,1,2025-05-23
U-14917,2025-04-26,referral,android,CMP-009,email,male,20-24,developer,free_active,,,True,2025-04-26,,,4,1,2025-05-15
U-14918,2025-04-26,youtube,android,CMP-011,kakao,male,30-34,office_admin,churned,,,False,,2025-05-04,trial_expired,5,0,2025-05-03
U-14919,2025-04-26,youtube,web,CMP-011,naver,male,25-29,design,free_active,,,True,2025-04-28,,,4,2,2025-05-08
U-14920,2025-04-26,google_ads,ios,CMP-003,email,female,20-24,finance,churned,,,True,2025-05-02,2025-05-04,trial_expired,3,1,2025-05-02
U-14921,2025-04-26,google_ads,web,CMP-003,google,female,30-34,marketing,churned,,,True,2025-04-26,2025-05-04,trial_expired,5,0,2025-04-30
U-14922,2025-04-26,organic,web,,kakao,female,20-24,marketing,active,monthly_basic,2025-05-04,True,2025-04-26,,,9,3,2025-05-24
U-14923,2025-04-26,google_ads,web,CMP-003,naver,male,35-39,developer,churned,,,True,2025-04-28,2025-05-04,trial_expired,6,0,2025-05-02
U-14924,2025-04-26,meta_ads,ios,CMP-004,kakao,male,25-29,student,churned,,,True,2025-04-27,2025-05-04,trial_expired,6,1,2025-04-30
U-14925,2025-04-26,organic,ios,,naver,female,25-29,student,churned,,,True,2025-04-26,2025-05-04,trial_expired,3,2,2025-04-28
U-14926,2025-04-26,youtube,web,CMP-010,kakao,female,20-24,hr,active,annual_pro,2025-05-04,True,2025-04-28,,,13,7,2025-05-24
U-14927,2025-04-26,google_ads,ios,CMP-002,kakao,female,30-34,student,free_active,,,True,2025-04-28,,,4,1,2025-05-09
U-14928,2025-04-26,youtube,ios,CMP-010,kakao,male,25-29,other,churned,,,True,2025-04-26,2025-05-04,trial_expired,6,1,2025-04-30
U-14929,2025-04-26,google_ads,web,CMP-001,kakao,female,30-34,other,churned,,,True,2025-04-26,2025-05-04,trial_expired,7,2,2025-04-30
U-14930,2025-04-26,organic,web,,google,female,30-34,design,free_active,,,True,2025-04-26,,,9,3,2025-05-08
U-14931,2025-04-26,youtube,ios,CMP-011,email,male,30-34,office_admin,active,annual_pro,2025-05-04,True,2025-04-26,,,9,1,2025-05-25
U-14932,2025-04-26,organic,web,,email,female,30-34,student,churned,,,True,2025-04-28,2025-05-04,trial_expired,2,1,2025-04-28
U-14933,2025-04-26,youtube,web,CMP-011,email,male,25-29,office_admin,active,annual_pro,2025-05-04,True,2025-04-26,,,13,6,2025-05-25
U-14934,2025-04-26,content_marketing,android,CMP-007,naver,female,25-29,marketing,churned,,,True,2025-04-26,2025-05-04,trial_expired,5,2,2025-05-02
U-14935,2025-04-26,youtube,android,CMP-010,email,female,40+,student,free_active,,,True,2025-04-29,,,5,0,2025-05-01
U-14936,2025-04-26,organic,web,,kakao,female,40+,hr,churned,,,False,,2025-05-04,trial_expired,1,0,2025-04-26
U-14937,2025-04-26,content_marketing,android,CMP-007,kakao,female,25-29,student,churned,,,False,,2025-05-04,trial_expired,4,0,2025-04-27
U-14938,2025-04-26,google_ads,web,CMP-002,kakao,male,35-39,other,churned,,,False,,2025-05-04,trial_expired,3,0,2025-05-02
U-14939,2025-04-26,youtube,web,CMP-010,kakao,male,30-34,marketing,churned,,,True,2025-04-26,2025-05-04,trial_expired,8,2,2025-05-03
U-14940,2025-04-26,google_ads,android,CMP-003,kakao,female,25-29,office_admin,churned,,,True,2025-04-26,2025-05-04,trial_expired,4,0,2025-05-02
U-14941,2025-04-26,referral,ios,CMP-009,google,female,25-29,office_admin,active,monthly_basic,2025-05-04,True,2025-04-26,,,24,10,2025-05-25
U-14942,2025-04-26,youtube,web,CMP-011,kakao,male,25-29,sales,active,annual_pro,2025-05-04,True,2025-04-27,,,17,7,2025-05-25
U-14943,2025-04-26,google_ads,ios,CMP-003,google,male,25-29,other,active,monthly_basic,2025-05-04,True,2025-04-26,,,15,2,2025-05-25
U-14944,2025-04-26,organic,android,,google,male,30-34,other,churned,,,True,2025-04-26,2025-05-04,trial_expired,4,2,2025-04-29
U-14945,2025-04-26,instagram_influencer,web,CMP-012,google,male,30-34,sales,free_active,,,True,2025-04-26,,,9,3,2025-05-18
U-14946,2025-04-26,youtube,web,CMP-011,naver,male,25-29,student,active,monthly_pro,2025-05-04,True,2025-04-27,,,12,4,2025-05-24
U-14947,2025-04-26,organic,ios,,google,female,30-34,hr,free_active,,,True,2025-04-29,,,3,1,2025-04-29
U-14948,2025-04-26,content_marketing,android,CMP-008,kakao,male,30-34,finance,active,monthly_pro,2025-05-04,True,2025-04-26,,,11,3,2025-05-22
U-14949,2025-04-26,organic,ios,,google,male,25-29,marketing,active,annual_basic,2025-05-04,True,2025-04-27,,,18,7,2025-05-21
U-14950,2025-04-26,organic,web,,kakao,male,30-34,student,active,monthly_basic,2025-05-04,False,,,,16,7,2025-05-24
U-14951,2025-04-26,instagram_influencer,ios,CMP-013,google,female,30-34,marketing,free_active,,,True,2025-04-30,,,3,0,2025-05-20
U-14952,2025-04-26,google_ads,ios,CMP-002,kakao,male,25-29,marketing,free_active,,,True,2025-04-26,,,8,1,2025-05-01
U-14953,2025-04-26,organic,ios,,email,male,35-39,student,active,annual_basic,2025-05-04,True,2025-04-26,,,14,4,2025-05-24
U-14954,2025-04-26,organic,web,,google,female,20-24,student,active,monthly_pro,2025-05-04,False,,,,7,2,2025-05-22
U-14955,2025-04-26,google_ads,ios,CMP-003,kakao,female,20-24,design,churned,,,False,,2025-05-04,trial_expired,4,0,2025-05-01
U-14956,2025-04-26,organic,web,,google,female,40+,student,free_active,,,True,2025-04-27,,,4,2,2025-05-16
U-14957,2025-04-26,google_ads,ios,CMP-001,google,male,30-34,finance,churned,,,False,,2025-05-04,trial_expired,2,0,2025-04-28
U-14958,2025-04-27,youtube,web,CMP-011,email,female,25-29,student,active,monthly_pro,2025-05-05,True,2025-04-27,,,7,6,2025-05-22
U-14959,2025-04-27,google_ads,android,CMP-002,kakao,male,40+,sales,active,monthly_basic,2025-05-05,True,2025-04-28,,,9,2,2025-05-14
U-14960,2025-04-27,meta_ads,web,CMP-004,kakao,female,25-29,office_admin,free_active,,,True,2025-04-27,,,7,2,2025-05-21
U-14961,2025-04-27,meta_ads,web,CMP-004,email,male,30-34,marketing,churned,,,True,2025-04-27,2025-05-05,trial_expired,5,1,2025-05-02
U-14962,2025-04-27,youtube,android,CMP-010,email,female,30-34,office_admin,active,monthly_pro,2025-05-05,True,2025-04-27,,,12,1,2025-05-25
U-14963,2025-04-27,google_ads,web,CMP-001,google,male,25-29,marketing,active,annual_basic,2025-05-05,True,2025-04-27,,,10,3,2025-05-18
U-14964,2025-04-27,organic,android,,google,female,25-29,marketing,churned,,,False,,2025-05-05,trial_expired,2,0,2025-04-28
U-14965,2025-04-27,instagram_influencer,web,CMP-012,email,female,35-39,office_admin,free_active,,,True,2025-04-29,,,5,0,2025-05-11
U-14966,2025-04-27,youtube,android,CMP-010,email,female,25-29,student,churned,,,True,2025-04-27,2025-05-05,trial_expired,4,2,2025-05-03
U-14967,2025-04-27,instagram_influencer,web,CMP-012,email,female,30-34,hr,churned,,,True,2025-04-27,2025-05-05,trial_expired,3,1,2025-05-02
U-14968,2025-04-27,organic,android,,kakao,female,25-29,developer,churned,,,False,,2025-05-05,trial_expired,1,0,2025-04-27
U-14969,2025-04-27,meta_ads,ios,CMP-004,email,male,35-39,sales,free_active,,,True,2025-04-27,,,8,3,2025-05-25
U-14970,2025-04-27,content_marketing,web,CMP-008,google,female,35-39,marketing,churned,,,True,2025-04-29,2025-05-05,trial_expired,3,0,2025-04-30
U-14971,2025-04-27,organic,android,,email,male,35-39,student,active,monthly_pro,2025-05-05,True,2025-05-01,,,7,1,2025-05-21
U-14972,2025-04-27,google_ads,android,CMP-002,google,male,30-34,marketing,churned,,,True,2025-04-29,2025-05-05,trial_expired,5,0,2025-05-04
U-14973,2025-04-27,content_marketing,android,CMP-007,google,female,20-24,office_admin,churned,,,True,2025-04-27,2025-05-05,trial_expired,6,1,2025-05-03
U-14974,2025-04-27,meta_ads,web,CMP-006,google,female,20-24,student,churned,,,False,,2025-05-05,trial_expired,3,0,2025-05-01
U-14975,2025-04-27,referral,web,CMP-009,google,female,30-34,marketing,active,monthly_basic,2025-05-05,True,2025-05-01,,,19,10,2025-05-25
U-14976,2025-04-27,youtube,ios,CMP-011,kakao,male,35-39,marketing,active,monthly_pro,2025-05-05,True,2025-04-28,,,15,4,2025-05-23
U-14977,2025-04-27,organic,web,,google,male,30-34,design,free_active,,,True,2025-04-27,,,5,4,2025-05-24
U-14978,2025-04-27,referral,web,CMP-009,kakao,female,35-39,student,free_active,,,True,2025-04-27,,,5,1,2025-05-16
U-14979,2025-04-27,google_ads,android,CMP-001,email,male,30-34,student,churned,,,True,2025-04-27,2025-05-05,trial_expired,3,0,2025-04-30
U-14980,2025-04-27,referral,android,CMP-009,email,female,25-29,student,churned,,,True,2025-04-29,2025-05-05,trial_expired,4,0,2025-04-29
U-14981,2025-04-27,organic,web,,naver,male,35-39,marketing,free_active,,,True,2025-04-27,,,5,2,2025-05-21
U-14982,2025-04-27,organic,android,,google,male,30-34,student,churned,,,True,2025-05-02,2025-05-05,trial_expired,7,2,2025-05-03
U-14983,2025-04-27,youtube,web,CMP-011,kakao,male,20-24,finance,active,monthly_basic,2025-05-05,True,2025-04-27,,,16,6,2025-05-25
U-14984,2025-04-27,content_marketing,web,CMP-008,kakao,male,35-39,design,churned,,,True,2025-04-27,2025-05-05,trial_expired,3,1,2025-05-03
U-14985,2025-04-27,google_ads,ios,CMP-001,email,male,40+,student,active,annual_pro,2025-05-05,True,2025-04-27,,,8,1,2025-05-24
U-14986,2025-04-27,google_ads,ios,CMP-002,google,male,35-39,design,churned,,,False,,2025-05-05,trial_expired,1,0,2025-04-27
U-14987,2025-04-27,content_marketing,ios,CMP-008,naver,male,35-39,marketing,free_active,,,True,2025-04-27,,,5,1,2025-05-16
U-14988,2025-04-27,referral,web,CMP-009,google,female,35-39,student,free_active,,,True,2025-04-29,,,6,2,2025-05-01
U-14989,2025-04-27,instagram_influencer,web,CMP-012,email,male,30-34,marketing,churned,,,False,,2025-05-05,trial_expired,1,0,2025-04-27
U-14990,2025-04-27,referral,ios,CMP-009,kakao,female,30-34,student,free_active,,,True,2025-04-27,,,6,3,2025-05-22
U-14991,2025-04-27,organic,web,,google,female,25-29,student,active,monthly_basic,2025-05-05,True,2025-04-27,,,15,7,2025-05-20
U-14992,2025-04-27,meta_ads,web,CMP-005,google,female,25-29,marketing,active,monthly_pro,2025-05-05,True,2025-04-27,,,1,0,2025-04-27
U-14993,2025-04-27,referral,ios,CMP-009,google,female,35-39,design,free_active,,,True,2025-04-27,,,6,3,2025-05-21
U-14994,2025-04-27,meta_ads,web,CMP-006,google,female,20-24,office_admin,churned,,,True,2025-04-27,2025-05-05,trial_expired,7,2,2025-05-03
U-14995,2025-04-27,google_ads,ios,CMP-001,kakao,female,40+,other,active,annual_basic,2025-05-05,True,2025-04-28,,,8,3,2025-05-09
U-14996,2025-04-27,instagram_influencer,web,CMP-013,email,female,25-29,office_admin,churned,,,False,,2025-05-05,trial_expired,2,0,2025-04-28
U-14997,2025-04-27,referral,web,CMP-009,kakao,male,40+,student,churned,,,True,2025-04-27,2025-05-05,trial_expired,6,3,2025-05-04
U-14998,2025-04-27,youtube,ios,CMP-011,google,female,20-24,office_admin,free_active,,,True,2025-04-30,,,4,1,2025-04-30
U-14999,2025-04-27,meta_ads,web,CMP-006,email,female,25-29,student,churned,,,True,2025-04-27,2025-05-05,trial_expired,3,0,2025-04-27
U-15000,2025-04-27,organic,ios,,naver,male,30-34,office_admin,active,monthly_pro,2025-05-05,True,2025-04-27,,,9,1,2025-05-23
U-15001,2025-04-27,referral,ios,CMP-009,email,male,25-29,hr,active,annual_basic,2025-05-05,True,2025-04-27,,,18,4,2025-05-21
U-15002,2025-04-27,meta_ads,web,CMP-006,kakao,female,25-29,student,churned,,,True,2025-04-27,2025-05-05,trial_expired,4,1,2025-04-30
U-15003,2025-04-27,organic,android,,google,female,40+,student,churned,,,False,,2025-05-05,trial_expired,2,0,2025-04-29
U-15004,2025-04-27,youtube,web,CMP-010,kakao,male,20-24,office_admin,churned,,,True,2025-04-27,2025-05-05,trial_expired,2,1,2025-04-29
U-15005,2025-04-27,google_ads,android,CMP-002,kakao,female,25-29,marketing,active,monthly_basic,2025-05-05,True,2025-04-27,,,11,0,2025-05-23
U-15006,2025-04-27,youtube,web,CMP-011,email,male,25-29,other,free_active,,,True,2025-04-28,,,4,1,2025-05-07
U-15007,2025-04-27,instagram_influencer,web,CMP-012,kakao,female,30-34,other,churned,,,False,,2025-05-05,trial_expired,2,0,2025-05-02
U-15008,2025-04-27,instagram_influencer,android,CMP-012,kakao,female,25-29,design,churned,,,True,2025-04-28,2025-05-05,trial_expired,5,2,2025-05-03
