transaction_id,user_id,transaction_date,plan_name,amount,currency,payment_method,status,failure_reason,retry_count
TXN-U-06645-2025-05-11,U-06645,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06655-2025-05-11,U-06655,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06660-2025-05-11,U-06660,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09021-2025-05-11,U-09021,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09027-2025-05-11,U-09027,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09033-2025-05-11,U-09033,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09034-2025-05-11,U-09034,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09040-2025-05-11,U-09040,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09042-2025-05-11,U-09042,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09046-2025-05-11,U-09046,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09047-2025-05-11,U-09047,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09049-2025-05-11,U-09049,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09053-2025-05-11,U-09053,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09061-2025-05-11,U-09061,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09084-2025-05-11,U-09084,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09085-2025-05-11,U-09085,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09091-2025-05-11,U-09091,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09172-2025-05-11-RES,U-09172,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09814-2025-05-11-RES,U-09814,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09957-2025-05-11-RES,U-09957,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-10805-2025-05-11-RES,U-10805,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11553-2025-05-11-RES,U-11553,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11830-2025-05-11-RES,U-11830,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12069-2025-05-11,U-12069,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12070-2025-05-11,U-12070,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12076-2025-05-11,U-12076,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12082-2025-05-11,U-12082,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12095-2025-05-11,U-12095,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12113-2025-05-11,U-12113,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12127-2025-05-11,U-12127,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12134-2025-05-11,U-12134,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12137-2025-05-11,U-12137,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12138-2025-05-11,U-12138,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12173-2025-05-11,U-12173,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12472-2025-05-11-RES,U-12472,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-13471-2025-05-11-RES,U-13471,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-13813-2025-05-11-RES,U-13813,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15799-2025-05-11,U-15799,2025-05-11,annual_basic,99000,KRW,card,completed,,0
TXN-U-15800-2025-05-11,U-15800,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15804-2025-05-11,U-15804,2025-05-11,annual_pro,199000,KRW,card,completed,,0
TXN-U-15812-2025-05-11,U-15812,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15815-2025-05-11,U-15815,2025-05-11,annual_basic,99000,KRW,card,completed,,0
TXN-U-15819-2025-05-11,U-15819,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15820-2025-05-11,U-15820,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15843-2025-05-11,U-15843,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15844-2025-05-11,U-15844,2025-05-11,annual_pro,199000,KRW,card,completed,,0
TXN-U-15847-2025-05-11,U-15847,2025-05-11,annual_basic,99000,KRW,card,completed,,0
TXN-U-15848-2025-05-11,U-15848,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15850-2025-05-11,U-15850,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15854-2025-05-11-F,U-15854,2025-05-11,annual_pro,199000,KRW,card,failed,insufficient_funds,0
TXN-U-15855-2025-05-11-F,U-15855,2025-05-11,monthly_basic,9900,KRW,card,failed,expired_card,0
TXN-U-15855-2025-05-11-R,U-15855,2025-05-13,monthly_basic,9900,KRW,card,completed,,1
TXN-U-15856-2025-05-11,U-15856,2025-05-11,annual_pro,199000,KRW,card,completed,,0
TXN-U-15859-2025-05-11,U-15859,2025-05-11,annual_basic,99000,KRW,card,completed,,0
TXN-U-15862-2025-05-11,U-15862,2025-05-11,annual_pro,199000,KRW,card,completed,,0
TXN-U-15863-2025-05-11,U-15863,2025-05-11,annual_pro,199000,KRW,card,completed,,0
TXN-U-15865-2025-05-11,U-15865,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15873-2025-05-11,U-15873,2025-05-11,annual_basic,99000,KRW,card,completed,,0
TXN-U-15874-2025-05-11,U-15874,2025-05-11,annual_basic,99000,KRW,card,completed,,0
TXN-U-15877-2025-05-11,U-15877,2025-05-11,annual_pro,199000,KRW,card,completed,,0
TXN-U-15879-2025-05-11,U-15879,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15889-2025-05-11,U-15889,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15890-2025-05-11,U-15890,2025-05-11,annual_basic,99000,KRW,card,completed,,0
TXN-U-15891-2025-05-11,U-15891,2025-05-11,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15903-2025-05-11-F,U-15903,2025-05-11,monthly_pro,19900,KRW,card,failed,bank_timeout,0
TXN-U-15903-2025-05-11-R,U-15903,2025-05-12,monthly_pro,19900,KRW,card,completed,,1
TXN-U-15907-2025-05-11,U-15907,2025-05-11,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15909-2025-05-11,U-15909,2025-05-11,annual_pro,199000,KRW,card,completed,,0
TXN-U-00262-2025-05-12-RES,U-00262,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02219-2025-05-12-RES,U-02219,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02426-2025-05-12-RES,U-02426,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-02767-2025-05-12-RES,U-02767,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03096-2025-05-12,U-03096,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03167-2025-05-12-RES,U-03167,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03274-2025-05-12-RES,U-03274,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03367-2025-05-12-RES,U-03367,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03559-2025-05-12-RES,U-03559,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04367-2025-05-12-RES,U-04367,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-05220-2025-05-12-RES,U-05220,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-05447-2025-05-12-RES,U-05447,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06664-2025-05-12,U-06664,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06665-2025-05-12,U-06665,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06673-2025-05-12,U-06673,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06682-2025-05-12,U-06682,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06687-2025-05-12,U-06687,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06690-2025-05-12,U-06690,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06692-2025-05-12,U-06692,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06697-2025-05-12-F,U-06697,2025-05-12,monthly_basic,9900,KRW,card,failed,card_declined,0
TXN-U-06697-2025-05-12-R,U-06697,2025-05-13,monthly_basic,9900,KRW,card,completed,,1
TXN-U-06701-2025-05-12,U-06701,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06703-2025-05-12,U-06703,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06705-2025-05-12,U-06705,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06708-2025-05-12,U-06708,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06710-2025-05-12,U-06710,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06949-2025-05-12-RES,U-06949,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06967-2025-05-12-RES,U-06967,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-07640-2025-05-12-RES,U-07640,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08095-2025-05-12-RES,U-08095,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08318-2025-05-12-RES,U-08318,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09067-2025-05-12-RES,U-09067,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09094-2025-05-12,U-09094,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09098-2025-05-12,U-09098,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09104-2025-05-12,U-09104,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09105-2025-05-12,U-09105,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09116-2025-05-12,U-09116,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09123-2025-05-12,U-09123,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09125-2025-05-12,U-09125,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09128-2025-05-12,U-09128,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09131-2025-05-12,U-09131,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09133-2025-05-12,U-09133,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09145-2025-05-12,U-09145,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09160-2025-05-12,U-09160,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09162-2025-05-12,U-09162,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09163-2025-05-12,U-09163,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09165-2025-05-12,U-09165,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09166-2025-05-12,U-09166,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09175-2025-05-12,U-09175,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09176-2025-05-12,U-09176,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09178-2025-05-12,U-09178,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09191-2025-05-12,U-09191,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09866-2025-05-12-RES,U-09866,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-10641-2025-05-12-RES,U-10641,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11380-2025-05-12-RES,U-11380,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12188-2025-05-12,U-12188,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12191-2025-05-12,U-12191,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12197-2025-05-12,U-12197,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12211-2025-05-12,U-12211,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12217-2025-05-12,U-12217,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12227-2025-05-12,U-12227,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12228-2025-05-12,U-12228,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12236-2025-05-12,U-12236,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12239-2025-05-12,U-12239,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12241-2025-05-12,U-12241,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12251-2025-05-12,U-12251,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12257-2025-05-12,U-12257,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12258-2025-05-12,U-12258,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12263-2025-05-12,U-12263,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12271-2025-05-12,U-12271,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12273-2025-05-12,U-12273,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12278-2025-05-12,U-12278,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12279-2025-05-12,U-12279,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12290-2025-05-12-F,U-12290,2025-05-12,monthly_basic,9900,KRW,card,failed,card_declined,0
TXN-U-12290-2025-05-12-R,U-12290,2025-05-13,monthly_basic,9900,KRW,card,completed,,1
TXN-U-12298-2025-05-12,U-12298,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12309-2025-05-12,U-12309,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12310-2025-05-12,U-12310,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12396-2025-05-12-RES,U-12396,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12650-2025-05-12-RES,U-12650,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12789-2025-05-12-RES,U-12789,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-13058-2025-05-12-RES,U-13058,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-13123-2025-05-12-RES,U-13123,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-14052-2025-05-12-RES,U-14052,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15913-2025-05-12,U-15913,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15914-2025-05-12,U-15914,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15915-2025-05-12,U-15915,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15917-2025-05-12,U-15917,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15927-2025-05-12,U-15927,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15928-2025-05-12,U-15928,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15934-2025-05-12,U-15934,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15938-2025-05-12,U-15938,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15943-2025-05-12,U-15943,2025-05-12,annual_basic,99000,KRW,card,completed,,0
TXN-U-15946-2025-05-12,U-15946,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15952-2025-05-12,U-15952,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15954-2025-05-12,U-15954,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15955-2025-05-12,U-15955,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15956-2025-05-12,U-15956,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15957-2025-05-12,U-15957,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15964-2025-05-12,U-15964,2025-05-12,annual_basic,99000,KRW,card,completed,,0
TXN-U-15966-2025-05-12,U-15966,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15967-2025-05-12,U-15967,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15969-2025-05-12,U-15969,2025-05-12,annual_pro,199000,KRW,card,completed,,0
TXN-U-15970-2025-05-12,U-15970,2025-05-12,annual_basic,99000,KRW,card,completed,,0
TXN-U-15974-2025-05-12,U-15974,2025-05-12,annual_basic,99000,KRW,card,completed,,0
TXN-U-15979-2025-05-12-F,U-15979,2025-05-12,annual_pro,199000,KRW,card,failed,insufficient_funds,0
TXN-U-15987-2025-05-12,U-15987,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15989-2025-05-12,U-15989,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15992-2025-05-12,U-15992,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-15993-2025-05-12,U-15993,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-15998-2025-05-12,U-15998,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-16001-2025-05-12,U-16001,2025-05-12,annual_pro,199000,KRW,card,completed,,0
TXN-U-16004-2025-05-12,U-16004,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-16005-2025-05-12,U-16005,2025-05-12,annual_basic,99000,KRW,card,completed,,0
TXN-U-16010-2025-05-12,U-16010,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-16013-2025-05-12,U-16013,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-16014-2025-05-12,U-16014,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-16015-2025-05-12,U-16015,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-16017-2025-05-12,U-16017,2025-05-12,monthly_pro,19900,KRW,card,completed,,0
TXN-U-16022-2025-05-12,U-16022,2025-05-12,annual_basic,99000,KRW,card,completed,,0
TXN-U-16029-2025-05-12,U-16029,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-16039-2025-05-12,U-16039,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-16041-2025-05-12,U-16041,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-16048-2025-05-12,U-16048,2025-05-12,monthly_basic,9900,KRW,card,completed,,0
TXN-U-00730-2025-05-13-RES,U-00730,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-00804-2025-05-13,U-00804,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-00856-2025-05-13,U-00856,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-00959-2025-05-13-RES,U-00959,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-01172-2025-05-13-RES,U-01172,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-01565-2025-05-13-F,U-01565,2025-05-13,monthly_basic,9900,KRW,card,failed,card_declined,0
TXN-U-01565-2025-05-13-R,U-01565,2025-05-14,monthly_basic,9900,KRW,card,completed,,1
TXN-U-01830-2025-05-13,U-01830,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-03407-2025-05-13-RES,U-03407,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04364-2025-05-13-RES,U-04364,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04403-2025-05-13-RES,U-04403,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04421-2025-05-13-RES,U-04421,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04545-2025-05-13-RES,U-04545,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-04999-2025-05-13,U-04999,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-05691-2025-05-13-RES,U-05691,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06688-2025-05-13-RES,U-06688,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06724-2025-05-13,U-06724,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06728-2025-05-13,U-06728,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06729-2025-05-13,U-06729,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06731-2025-05-13,U-06731,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06736-2025-05-13,U-06736,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06741-2025-05-13,U-06741,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06742-2025-05-13,U-06742,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06752-2025-05-13,U-06752,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06754-2025-05-13,U-06754,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06761-2025-05-13,U-06761,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-06780-2025-05-13,U-06780,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06784-2025-05-13,U-06784,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-06788-2025-05-13,U-06788,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-07301-2025-05-13-RES,U-07301,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08221-2025-05-13-RES,U-08221,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-08773-2025-05-13-RES,U-08773,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09207-2025-05-13,U-09207,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09209-2025-05-13,U-09209,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09225-2025-05-13,U-09225,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09226-2025-05-13,U-09226,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09243-2025-05-13,U-09243,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09244-2025-05-13,U-09244,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09250-2025-05-13,U-09250,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09251-2025-05-13,U-09251,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09253-2025-05-13,U-09253,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09258-2025-05-13,U-09258,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09267-2025-05-13,U-09267,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09280-2025-05-13,U-09280,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-09286-2025-05-13,U-09286,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09290-2025-05-13,U-09290,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-09749-2025-05-13-RES,U-09749,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11111-2025-05-13-RES,U-11111,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11357-2025-05-13-RES,U-11357,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-11578-2025-05-13-RES,U-11578,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12184-2025-05-13-RES,U-12184,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12194-2025-05-13-RES,U-12194,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12318-2025-05-13-F,U-12318,2025-05-13,monthly_basic,9900,KRW,card,failed,insufficient_funds,0
TXN-U-12318-2025-05-13-R,U-12318,2025-05-14,monthly_basic,9900,KRW,card,completed,,1
TXN-U-12321-2025-05-13,U-12321,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12323-2025-05-13,U-12323,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12335-2025-05-13,U-12335,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12341-2025-05-13,U-12341,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12343-2025-05-13,U-12343,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12345-2025-05-13,U-12345,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12347-2025-05-13,U-12347,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12348-2025-05-13,U-12348,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12358-2025-05-13,U-12358,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12359-2025-05-13,U-12359,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12361-2025-05-13,U-12361,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12362-2025-05-13,U-12362,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12366-2025-05-13,U-12366,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12374-2025-05-13,U-12374,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-12382-2025-05-13,U-12382,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12387-2025-05-13,U-12387,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12398-2025-05-13,U-12398,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12401-2025-05-13,U-12401,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-12403-2025-05-13-F,U-12403,2025-05-13,monthly_basic,9900,KRW,card,failed,expired_card,0
TXN-U-12403-2025-05-13-R,U-12403,2025-05-14,monthly_basic,9900,KRW,card,completed,,1
TXN-U-16057-2025-05-13,U-16057,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-16060-2025-05-13,U-16060,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-16061-2025-05-13,U-16061,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-16065-2025-05-13,U-16065,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-16066-2025-05-13,U-16066,2025-05-13,annual_basic,99000,KRW,card,completed,,0
TXN-U-16076-2025-05-13,U-16076,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
TXN-U-16077-2025-05-13,U-16077,2025-05-13,monthly_basic,9900,KRW,card,completed,,0
TXN-U-16081-2025-05-13,U-16081,2025-05-13,monthly_pro,19900,KRW,card,completed,,0
