push_id,user_id,campaign_id,sent_at,push_type,title,opened,opened_at
PUSH-74f5ab30,U-05712,CMP-010,2025-05-10T20:48:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-05-10T22:26:00
PUSH-ba616bee,U-06665,,2025-05-10T12:04:00,system,새로운 기능이 추가됐어요,False,
PUSH-7e400678,U-07525,,2025-05-10T18:48:00,system,강의 업데이트 알림,False,
PUSH-4579eb01,U-07637,CMP-010,2025-05-10T14:03:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-d25ae38b,U-07726,CMP-009,2025-05-10T14:57:00,system,강의 업데이트 알림,False,
PUSH-f5c806ed,U-08435,CMP-011,2025-05-10T20:35:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-bfb0b74b,U-08668,,2025-05-10T12:59:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-05-10T13:50:00
PUSH-1acf2189,U-08672,CMP-009,2025-05-10T18:26:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-944d8612,U-08782,CMP-011,2025-05-10T20:11:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-d494ceab,U-08892,,2025-05-10T18:51:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-08c46236,U-09091,CMP-002,2025-05-10T18:28:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-89b3a652,U-09166,CMP-007,2025-05-10T12:37:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-05-10T13:17:00
PUSH-b9414d46,U-09175,CMP-009,2025-05-10T12:15:00,system,새로운 기능이 추가됐어요,True,2025-05-10T12:46:00
PUSH-2eb820e1,U-09250,CMP-010,2025-05-10T12:31:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-76589e75,U-09340,CMP-009,2025-05-10T20:14:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-f288874f,U-09353,CMP-008,2025-05-10T20:36:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-33392f54,U-09553,CMP-010,2025-05-10T18:30:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-47cc7204,U-09657,,2025-05-10T10:35:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-cba3ecb4,U-09689,CMP-010,2025-05-10T20:06:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-74240f96,U-10042,,2025-05-10T12:34:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-b00e938a,U-10705,CMP-008,2025-05-10T18:23:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-2f25e20d,U-10797,,2025-05-10T14:15:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-18a9c48c,U-11061,,2025-05-10T14:54:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-0241e71d,U-11316,CMP-011,2025-05-10T18:21:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-0d32d7cb,U-11575,CMP-003,2025-05-10T20:26:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-d8128828,U-11753,CMP-001,2025-05-10T12:20:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-05-10T12:40:00
PUSH-65d76657,U-11786,CMP-010,2025-05-10T18:58:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-a7fa8c9a,U-12069,CMP-011,2025-05-10T14:33:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-d0e42abb,U-12958,CMP-008,2025-05-10T10:29:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-c27d84cf,U-13169,,2025-05-10T18:29:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-05-10T19:13:00
PUSH-0587751f,U-13208,CMP-009,2025-05-10T20:06:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-c353523e,U-13291,,2025-05-10T18:13:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-05-10T18:42:00
PUSH-c3233585,U-13428,,2025-05-10T20:22:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-1265b4c7,U-13458,,2025-05-10T20:30:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-a4691f65,U-13723,,2025-05-10T10:13:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-f1f9bd76,U-14254,,2025-05-10T20:23:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-05-10T21:00:00
PUSH-cf019332,U-14667,,2025-05-10T18:23:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-0b305927,U-14756,CMP-007,2025-05-10T20:06:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-14d4439f,U-14805,CMP-011,2025-05-10T18:00:00,system,강의 업데이트 알림,False,
PUSH-4600b0a1,U-14881,CMP-001,2025-05-10T12:14:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-8e6aedef,U-15015,CMP-004,2025-05-10T20:40:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-a7370242,U-15081,CMP-011,2025-05-10T12:07:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-05-10T13:20:00
PUSH-b25d4396,U-15223,CMP-009,2025-05-10T12:55:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-191d9ee8,U-15292,CMP-002,2025-05-10T12:44:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-4b47c14d,U-15327,,2025-05-10T20:43:00,system,강의 업데이트 알림,False,
PUSH-ef9c1413,U-15473,CMP-009,2025-05-10T20:10:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-27bd3015,U-15628,CMP-009,2025-05-10T14:58:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-b8354f57,U-15708,CMP-011,2025-05-10T12:58:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-05-10T13:45:00
PUSH-ed93763f,U-15811,CMP-010,2025-05-10T20:49:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-f99c6a40,U-15836,,2025-05-10T18:30:00,system,새로운 기능이 추가됐어요,False,
PUSH-086f7a40,U-15859,,2025-05-10T10:23:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-90e72f81,U-15882,CMP-005,2025-05-10T18:31:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-c592a345,U-15973,CMP-009,2025-05-10T14:11:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-05-10T14:21:00
PUSH-e6b8842d,U-15987,CMP-011,2025-05-10T12:20:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-e5b1ac3a,U-16004,,2025-05-10T14:35:00,system,새로운 기능이 추가됐어요,False,
PUSH-9139c1a8,U-16069,CMP-001,2025-05-10T18:07:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-9acaf584,U-16112,CMP-002,2025-05-10T18:28:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-88e0add0,U-16113,,2025-05-10T18:36:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-6d594ac7,U-16256,CMP-007,2025-05-10T14:57:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-05-10T16:17:00
PUSH-ce9595c7,U-16367,CMP-007,2025-05-10T20:48:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-8f9cda8b,U-16380,CMP-011,2025-05-10T12:45:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-9b888089,U-16462,CMP-013,2025-05-10T20:16:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-ef4d3389,U-16476,CMP-012,2025-05-10T18:49:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-85512c69,U-16529,CMP-013,2025-05-10T18:57:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-e803aa32,U-16557,CMP-009,2025-05-10T20:19:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-2df1003c,U-16563,CMP-002,2025-05-10T12:39:00,system,새로운 기능이 추가됐어요,False,
PUSH-4d1101fe,U-16581,CMP-002,2025-05-10T12:39:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-d9c8d774,U-16627,,2025-05-10T10:22:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-05-10T11:56:00
PUSH-843de45d,U-16633,CMP-010,2025-05-10T20:08:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-2e8995a8,U-16637,CMP-004,2025-05-10T20:39:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-9e3867a0,U-16730,CMP-009,2025-05-10T12:33:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-75a217f4,U-16772,CMP-001,2025-05-10T20:26:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-09c3f60e,U-16781,CMP-003,2025-05-10T20:15:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-05-10T21:40:00
PUSH-7349c793,U-16783,CMP-002,2025-05-10T12:29:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-6fa20db4,U-16787,,2025-05-10T20:39:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-926e22db,U-16803,,2025-05-10T20:33:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-a3b88d02,U-16805,CMP-004,2025-05-10T14:07:00,system,강의 업데이트 알림,False,
PUSH-37708715,U-16810,CMP-013,2025-05-10T14:42:00,system,새로운 기능이 추가됐어요,False,
PUSH-945e03e2,U-16826,CMP-008,2025-05-10T18:40:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-e03bf6f8,U-16839,CMP-008,2025-05-10T10:50:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-54e79a42,U-16845,CMP-007,2025-05-10T20:23:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-43a5e595,U-16848,CMP-010,2025-05-10T10:29:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-7a535d7d,U-00015,CMP-001,2025-05-11T10:56:00,system,이번 달 학습 리포트가 준비됐어요 📊,True,2025-05-11T11:00:00
PUSH-7f4fa390,U-01103,CMP-010,2025-05-11T10:03:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-91506843,U-01646,CMP-013,2025-05-11T12:26:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-40538c4d,U-02714,,2025-05-11T12:01:00,system,강의 업데이트 알림,False,
PUSH-5bbc95bf,U-02875,CMP-012,2025-05-11T18:28:00,system,새로운 기능이 추가됐어요,False,
PUSH-fc9f4d08,U-03119,CMP-007,2025-05-11T18:42:00,system,새로운 기능이 추가됐어요,False,
PUSH-37a4fda1,U-03292,CMP-013,2025-05-11T12:47:00,system,새로운 기능이 추가됐어요,False,
PUSH-5f5d312e,U-03476,CMP-011,2025-05-11T12:10:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-02391176,U-03572,CMP-001,2025-05-11T12:08:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-c6feddbb,U-03660,CMP-004,2025-05-11T10:22:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-ef4191c9,U-04013,,2025-05-11T12:23:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-b2bc2f72,U-04447,CMP-002,2025-05-11T10:25:00,system,새로운 기능이 추가됐어요,False,
PUSH-f252b7a1,U-05065,CMP-009,2025-05-11T20:31:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-05-11T21:13:00
PUSH-694f0553,U-05671,CMP-009,2025-05-11T18:32:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,True,2025-05-11T18:36:00
PUSH-68566687,U-05971,CMP-009,2025-05-11T20:53:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-f126069f,U-05972,,2025-05-11T20:01:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-e78ad802,U-06268,,2025-05-11T18:30:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-30a55a14,U-06338,CMP-007,2025-05-11T18:39:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-8c0d75bf,U-06362,CMP-010,2025-05-11T10:53:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-f4a373e3,U-06389,CMP-011,2025-05-11T12:37:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-05-11T13:14:00
PUSH-61ec5d20,U-06927,CMP-009,2025-05-11T18:59:00,re_engagement,스타티에서 배움을 이어가세요,True,2025-05-11T20:43:00
PUSH-5a7b1aae,U-07074,,2025-05-11T18:13:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-c7e7f71a,U-07099,CMP-011,2025-05-11T14:04:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-05-11T15:16:00
PUSH-b9dcd7bd,U-07107,CMP-002,2025-05-11T18:58:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-a462b835,U-07566,CMP-010,2025-05-11T12:43:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-c8589db5,U-07593,CMP-009,2025-05-11T10:09:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-119c9daf,U-07620,CMP-009,2025-05-11T18:14:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-32aa1855,U-07839,CMP-010,2025-05-11T12:52:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-81ca7aee,U-07934,CMP-008,2025-05-11T14:24:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-5c7583c3,U-08416,CMP-007,2025-05-11T14:12:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-f2638e22,U-08478,,2025-05-11T12:31:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-2ae6c4fe,U-08672,CMP-009,2025-05-11T18:19:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-f2d161db,U-08674,CMP-009,2025-05-11T14:27:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-e4c46fc1,U-08785,CMP-012,2025-05-11T18:31:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-8d39f3cf,U-09294,CMP-008,2025-05-11T20:52:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-fb7bc33a,U-09592,,2025-05-11T20:44:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-4e29a3f1,U-09652,,2025-05-11T20:47:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-08903062,U-09756,,2025-05-11T20:45:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-1c68a306,U-09940,CMP-009,2025-05-11T12:26:00,system,이번 달 학습 리포트가 준비됐어요 📊,True,2025-05-11T13:12:00
PUSH-641a8c5d,U-10042,,2025-05-11T14:18:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-d1807a50,U-10249,,2025-05-11T20:27:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-45faaa92,U-10427,CMP-008,2025-05-11T20:02:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-e22aece8,U-10654,CMP-010,2025-05-11T20:19:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-b2337bff,U-10799,,2025-05-11T10:23:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-09c032e8,U-10956,CMP-007,2025-05-11T12:13:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-05-11T12:32:00
PUSH-afcfa021,U-11302,CMP-001,2025-05-11T20:58:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-01909d78,U-11358,,2025-05-11T20:36:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-05-11T22:03:00
PUSH-9369c7a8,U-11860,CMP-009,2025-05-11T20:52:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-05-11T21:38:00
PUSH-1c09a040,U-11981,CMP-008,2025-05-11T14:13:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-47d12812,U-12321,CMP-009,2025-05-11T14:40:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-7741181d,U-12604,,2025-05-11T12:11:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-e9bcb66f,U-12635,CMP-009,2025-05-11T12:55:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-984c4b76,U-12689,CMP-009,2025-05-11T12:37:00,system,새로운 기능이 추가됐어요,False,
PUSH-6d8fcb52,U-12795,CMP-001,2025-05-11T14:05:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-5b668560,U-13052,CMP-007,2025-05-11T20:49:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-3c0869eb,U-13164,,2025-05-11T14:44:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-05-11T16:20:00
PUSH-c59b50d3,U-13188,CMP-013,2025-05-11T20:07:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-77317ff9,U-13383,CMP-003,2025-05-11T12:04:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-3ae05020,U-13555,CMP-005,2025-05-11T20:29:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-2c87897c,U-13624,CMP-011,2025-05-11T20:33:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-5dc509a1,U-14177,CMP-002,2025-05-11T14:44:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-b89c4044,U-14219,CMP-011,2025-05-11T14:19:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-ddf3039e,U-14254,,2025-05-11T20:20:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-1274d24b,U-14348,,2025-05-11T12:52:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-7e4e1bdb,U-14412,CMP-009,2025-05-11T18:55:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-453ad882,U-14591,,2025-05-11T18:44:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-f4a4febf,U-15095,CMP-013,2025-05-11T12:20:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-1e69c083,U-15194,CMP-011,2025-05-11T10:18:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-244a391e,U-15248,CMP-011,2025-05-11T20:34:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-d7c2edf9,U-15291,CMP-009,2025-05-11T18:27:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-782bd1f6,U-15526,,2025-05-11T14:06:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-05-11T15:30:00
PUSH-4cdb2e82,U-15764,CMP-009,2025-05-11T10:07:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-43f78177,U-16088,,2025-05-11T20:28:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-cf11575b,U-16174,CMP-008,2025-05-11T10:15:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-f3d161bb,U-16194,,2025-05-11T12:52:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-6364a91b,U-16209,CMP-004,2025-05-11T20:19:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-28327ca0,U-16231,CMP-013,2025-05-11T20:01:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-e0011338,U-16378,CMP-007,2025-05-11T18:22:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-29535f10,U-16457,CMP-007,2025-05-11T14:37:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-ef28aab6,U-16599,,2025-05-11T20:43:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-02af0166,U-16613,,2025-05-11T12:32:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-efd88ead,U-16650,CMP-002,2025-05-11T20:59:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-b00eea68,U-16665,CMP-005,2025-05-11T14:09:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-3436ca6e,U-16684,,2025-05-11T10:41:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-a53a2d24,U-16772,CMP-001,2025-05-11T12:04:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-8e6e238a,U-16831,CMP-006,2025-05-11T12:42:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-8cedcf65,U-16839,CMP-008,2025-05-11T10:41:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-aec43d4e,U-16891,CMP-001,2025-05-11T12:16:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-27c20981,U-16906,CMP-011,2025-05-11T20:47:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-05-11T21:56:00
PUSH-dfd82174,U-16908,CMP-004,2025-05-11T20:00:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-03902ae6,U-16919,,2025-05-11T20:58:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-05-11T22:43:00
PUSH-707f9225,U-16925,CMP-013,2025-05-11T20:06:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-302f5dbc,U-16940,,2025-05-11T20:55:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-0c7ae53c,U-16941,CMP-009,2025-05-11T20:26:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-e272814d,U-16988,CMP-004,2025-05-11T10:24:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-dbe36b02,U-16990,CMP-007,2025-05-11T12:04:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-05-11T13:26:00
PUSH-d00916af,U-16992,CMP-007,2025-05-11T20:00:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-ef250d64,U-00122,CMP-009,2025-05-12T10:00:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-686f784f,U-00179,CMP-002,2025-05-12T18:52:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-2e1f858b,U-00291,CMP-009,2025-05-12T20:57:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-28698504,U-00573,CMP-010,2025-05-12T10:51:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-5d764dcc,U-01169,CMP-010,2025-05-12T18:05:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-49f16b87,U-01580,CMP-009,2025-05-12T18:06:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-63024cd2,U-01768,CMP-009,2025-05-12T14:47:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-05-12T14:57:00
PUSH-2a4bb8c3,U-01910,CMP-009,2025-05-12T18:34:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-67bf103c,U-02486,CMP-008,2025-05-12T18:57:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-0d7505b7,U-02551,CMP-007,2025-05-12T12:03:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-68b4ee96,U-02891,CMP-008,2025-05-12T20:23:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-ac1ea79a,U-03086,CMP-009,2025-05-12T20:22:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-efcff484,U-03483,CMP-010,2025-05-12T14:36:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-eec5087e,U-03549,CMP-007,2025-05-12T14:45:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-a8bd9ae9,U-03646,,2025-05-12T20:47:00,re_engagement,스타티에서 배움을 이어가세요,True,2025-05-12T21:39:00
PUSH-6d9d2391,U-03704,CMP-009,2025-05-12T18:38:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-9782c600,U-03785,CMP-003,2025-05-12T14:01:00,system,새로운 기능이 추가됐어요,False,
PUSH-11ed6430,U-03809,CMP-005,2025-05-12T18:37:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-05-12T19:40:00
PUSH-6216c8e2,U-03831,CMP-003,2025-05-12T12:19:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-51ca5add,U-04058,CMP-001,2025-05-12T14:23:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-30a0eb43,U-04181,CMP-009,2025-05-12T20:21:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-fc3a5780,U-04513,CMP-009,2025-05-12T20:21:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-acd02169,U-04605,CMP-008,2025-05-12T12:25:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-2d2d118f,U-04831,CMP-008,2025-05-12T18:41:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-7144bf39,U-05003,CMP-001,2025-05-12T20:56:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-775542ee,U-05005,CMP-011,2025-05-12T18:45:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-5aac3646,U-05188,CMP-010,2025-05-12T12:50:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-31162196,U-05610,,2025-05-12T12:12:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-05-12T13:23:00
PUSH-3349e68b,U-05717,CMP-011,2025-05-12T12:06:00,re_engagement,돌아오신 것을 환영해요!,True,2025-05-12T12:52:00
PUSH-02a24bb7,U-05721,CMP-009,2025-05-12T20:14:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-57345989,U-05975,CMP-001,2025-05-12T14:56:00,system,새로운 기능이 추가됐어요,False,
PUSH-8191fc83,U-06157,CMP-009,2025-05-12T12:23:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-03bacd8f,U-06364,CMP-001,2025-05-12T20:15:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-05-12T21:10:00
PUSH-18c62705,U-06539,,2025-05-12T12:41:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-2c10fb37,U-06565,CMP-009,2025-05-12T14:47:00,re_engagement,스타티에서 배움을 이어가세요,False,
